,slice_file_name,fsID,start,end,salience,fold,classID,class
1581,144007-5-1-8.wav,144007,72.762626,76.762626,1,4,5,engine_idling
1582,144007-5-1-9.wav,144007,73.262626,77.262626,1,4,5,engine_idling
1583,144028-3-1-0.wav,144028,4.918658,8.918658,1,8,3,dog_bark
1584,144028-3-1-1.wav,144028,5.418658,9.418658,1,8,3,dog_bark
1585,144068-5-0-0.wav,144068,22.794739,26.794739,1,3,5,engine_idling
1586,144068-5-0-1.wav,144068,23.294739,27.294739,1,3,5,engine_idling
1587,144068-5-0-10.wav,144068,27.794739,31.794739,1,3,5,engine_idling
1588,144068-5-0-11.wav,144068,28.294739,32.294739,1,3,5,engine_idling
1589,144068-5-0-12.wav,144068,28.794739,32.794739,1,3,5,engine_idling
1590,144068-5-0-13.wav,144068,29.294739,33.294739,1,3,5,engine_idling
1591,144068-5-0-14.wav,144068,29.794739,33.794739,1,3,5,engine_idling
1592,144068-5-0-15.wav,144068,30.294739,34.294739,1,3,5,engine_idling
1593,144068-5-0-16.wav,144068,30.794739,34.794739,1,3,5,engine_idling
1594,144068-5-0-17.wav,144068,31.294739,35.294739,1,3,5,engine_idling
1595,144068-5-0-18.wav,144068,31.794739,35.794739,1,3,5,engine_idling
1596,144068-5-0-2.wav,144068,23.794739,27.794739,1,3,5,engine_idling
1597,144068-5-0-3.wav,144068,24.294739,28.294739,1,3,5,engine_idling
1598,144068-5-0-4.wav,144068,24.794739,28.794739,1,3,5,engine_idling
1599,144068-5-0-5.wav,144068,25.294739,29.294739,1,3,5,engine_idling
1600,144068-5-0-6.wav,144068,25.794739,29.794739,1,3,5,engine_idling
1601,144068-5-0-7.wav,144068,26.294739,30.294739,1,3,5,engine_idling
1602,144068-5-0-8.wav,144068,26.794739,30.794739,1,3,5,engine_idling
1603,144068-5-0-9.wav,144068,27.294739,31.294739,1,3,5,engine_idling
1604,144068-5-1-0.wav,144068,72.864107,76.864107,1,3,5,engine_idling
1605,144068-5-2-0.wav,144068,89.564877,92.331868,1,3,5,engine_idling
1606,144068-5-3-0.wav,144068,95.757667,99.644631,1,3,5,engine_idling
1607,144068-5-4-0.wav,144068,116.444222,120.444222,1,3,5,engine_idling
1608,144068-5-4-1.wav,144068,116.944222,120.944222,1,3,5,engine_idling
1609,144068-5-4-2.wav,144068,117.444222,121.444222,1,3,5,engine_idling
1610,144068-5-4-3.wav,144068,117.944222,121.944222,1,3,5,engine_idling
1611,144068-5-4-4.wav,144068,118.444222,122.444222,1,3,5,engine_idling
1612,144068-5-4-5.wav,144068,118.944222,122.944222,1,3,5,engine_idling
1613,144068-5-4-6.wav,144068,119.444222,123.444222,1,3,5,engine_idling
1614,144068-5-4-7.wav,144068,119.944222,123.944222,1,3,5,engine_idling
1615,144068-5-4-8.wav,144068,120.444222,124.444222,1,3,5,engine_idling
1616,144068-5-5-0.wav,144068,152.645693,156.645693,1,3,5,engine_idling
1617,144068-5-5-1.wav,144068,153.145693,157.145693,1,3,5,engine_idling
1618,144068-5-5-2.wav,144068,153.645693,157.645693,1,3,5,engine_idling
1619,144351-4-0-0.wav,144351,0.802028,4.802028,1,4,4,drilling
1620,144351-4-0-1.wav,144351,1.302028,5.302028,1,4,4,drilling
1621,144351-4-0-2.wav,144351,1.802028,5.802028,1,4,4,drilling
1622,144351-4-1-1.wav,144351,11.095206,15.095206,1,4,4,drilling
1623,144351-4-2-0.wav,144351,18.995389,22.995389,1,4,4,drilling
1624,144351-4-2-2.wav,144351,19.995389,23.995389,1,4,4,drilling
1625,144351-4-2-4.wav,144351,20.995389,24.995389,1,4,4,drilling
1626,144351-4-2-5.wav,144351,21.495389,25.495389,1,4,4,drilling
1627,144351-4-2-6.wav,144351,21.995389,25.995389,1,4,4,drilling
1628,144351-4-3-1.wav,144351,39.419441,43.419441,1,4,4,drilling
1629,144351-4-3-10.wav,144351,43.919441,47.919441,1,4,4,drilling
1630,144351-4-3-11.wav,144351,44.419441,48.419441,1,4,4,drilling
1631,144351-4-3-12.wav,144351,44.919441,48.919441,1,4,4,drilling
1632,144351-4-3-14.wav,144351,45.919441,49.919441,1,4,4,drilling
1633,144351-4-3-15.wav,144351,46.419441,50.419441,1,4,4,drilling
1634,144351-4-3-2.wav,144351,39.919441,43.919441,1,4,4,drilling
1635,144351-4-3-3.wav,144351,40.419441,44.419441,1,4,4,drilling
1636,144351-4-3-4.wav,144351,40.919441,44.919441,1,4,4,drilling
1637,144351-4-3-5.wav,144351,41.419441,45.419441,1,4,4,drilling
1638,144351-4-3-7.wav,144351,42.419441,46.419441,1,4,4,drilling
1639,14468-3-0-2.wav,14468,1.837557,5.837557,1,10,3,dog_bark
1640,14468-3-0-3.wav,14468,2.337557,6.337557,1,10,3,dog_bark
1641,14468-3-1-0.wav,14468,24.027429,26.173669,1,10,3,dog_bark
1642,14468-3-5-0.wav,14468,54.127148,58.127148,1,10,3,dog_bark
1643,14470-2-0-10.wav,14470,5.0,9.0,1,10,2,children_playing
1644,14470-2-0-14.wav,14470,7.0,11.0,1,10,2,children_playing
1645,14470-2-0-21.wav,14470,10.5,14.5,1,10,2,children_playing
1646,14470-2-0-4.wav,14470,2.0,6.0,1,10,2,children_playing
1647,14470-2-0-56.wav,14470,28.0,32.0,1,10,2,children_playing
1648,14470-2-0-65.wav,14470,32.5,36.5,1,10,2,children_playing
1649,14470-2-0-70.wav,14470,35.0,39.0,1,10,2,children_playing
1650,14470-2-0-72.wav,14470,36.0,40.0,1,10,2,children_playing
1651,14527-9-0-0.wav,14527,7.596771,11.596771,2,9,9,street_music
1652,14527-9-0-2.wav,14527,8.596771,12.596771,2,9,9,street_music
1653,14527-9-0-3.wav,14527,9.096771,13.096771,2,9,9,street_music
1654,14527-9-0-4.wav,14527,9.596771,13.596771,2,9,9,street_music
1655,14527-9-0-5.wav,14527,10.096771,14.096771,2,9,9,street_music
1656,14527-9-0-6.wav,14527,10.596771,14.596771,2,9,9,street_music
1657,14527-9-0-7.wav,14527,11.096771,15.096771,2,9,9,street_music
1658,145390-9-0-13.wav,145390,6.5,10.5,1,9,9,street_music
1659,145390-9-0-15.wav,145390,7.5,11.5,1,9,9,street_music
1660,145390-9-0-22.wav,145390,11.0,15.0,1,9,9,street_music
1661,145390-9-0-26.wav,145390,13.0,17.0,1,9,9,street_music
1662,145390-9-0-3.wav,145390,1.5,5.5,1,9,9,street_music
1663,145390-9-0-34.wav,145390,17.0,21.0,1,9,9,street_music
1664,145390-9-0-7.wav,145390,3.5,7.5,1,9,9,street_music
1665,146186-5-0-0.wav,146186,0.0,4.0,1,1,5,engine_idling
1666,146186-5-0-1.wav,146186,0.5,4.5,1,1,5,engine_idling
1667,146186-5-0-10.wav,146186,5.0,9.0,1,1,5,engine_idling
1668,146186-5-0-11.wav,146186,5.5,9.5,1,1,5,engine_idling
1669,146186-5-0-12.wav,146186,6.0,10.0,1,1,5,engine_idling
1670,146186-5-0-13.wav,146186,6.5,10.5,1,1,5,engine_idling
1671,146186-5-0-2.wav,146186,1.0,5.0,1,1,5,engine_idling
1672,146186-5-0-3.wav,146186,1.5,5.5,1,1,5,engine_idling
1673,146186-5-0-4.wav,146186,2.0,6.0,1,1,5,engine_idling
1674,146186-5-0-5.wav,146186,2.5,6.5,1,1,5,engine_idling
1675,146186-5-0-6.wav,146186,3.0,7.0,1,1,5,engine_idling
1676,146186-5-0-7.wav,146186,3.5,7.5,1,1,5,engine_idling
1677,146186-5-0-8.wav,146186,4.0,8.0,1,1,5,engine_idling
1678,146186-5-0-9.wav,146186,4.5,8.5,1,1,5,engine_idling
1679,146244-4-0-0.wav,146244,0.0,2.046729,1,10,4,drilling
1680,146343-3-0-0.wav,146343,0.0,4.0,1,8,3,dog_bark
1681,146690-0-0-100.wav,146690,50.0,54.0,1,2,0,air_conditioner
1682,146690-0-0-112.wav,146690,56.0,60.0,1,2,0,air_conditioner
1683,146690-0-0-115.wav,146690,57.5,61.5,1,2,0,air_conditioner
1684,146690-0-0-116.wav,146690,58.0,62.0,1,2,0,air_conditioner
1685,146690-0-0-117.wav,146690,58.5,62.5,1,2,0,air_conditioner
1686,146690-0-0-125.wav,146690,62.5,66.5,1,2,0,air_conditioner
1687,146690-0-0-137.wav,146690,68.5,72.5,1,2,0,air_conditioner
1688,146690-0-0-140.wav,146690,70.0,74.0,1,2,0,air_conditioner
1689,146690-0-0-151.wav,146690,75.5,79.5,1,2,0,air_conditioner
1690,146690-0-0-154.wav,146690,77.0,81.0,1,2,0,air_conditioner
1691,146690-0-0-155.wav,146690,77.5,81.5,1,2,0,air_conditioner
1692,146690-0-0-165.wav,146690,82.5,86.5,1,2,0,air_conditioner
1693,146690-0-0-17.wav,146690,8.5,12.5,1,2,0,air_conditioner
1694,146690-0-0-18.wav,146690,9.0,13.0,1,2,0,air_conditioner
1695,146690-0-0-25.wav,146690,12.5,16.5,1,2,0,air_conditioner
1696,146690-0-0-35.wav,146690,17.5,21.5,1,2,0,air_conditioner
1697,146690-0-0-38.wav,146690,19.0,23.0,1,2,0,air_conditioner
1698,146690-0-0-43.wav,146690,21.5,25.5,1,2,0,air_conditioner
1699,146690-0-0-47.wav,146690,23.5,27.5,1,2,0,air_conditioner
1700,146690-0-0-64.wav,146690,32.0,36.0,1,2,0,air_conditioner
1701,146690-0-0-8.wav,146690,4.0,8.0,1,2,0,air_conditioner
1702,146690-0-0-80.wav,146690,40.0,44.0,1,2,0,air_conditioner
1703,146690-0-0-86.wav,146690,43.0,47.0,1,2,0,air_conditioner
1704,146690-0-0-87.wav,146690,43.5,47.5,1,2,0,air_conditioner
1705,146690-0-0-93.wav,146690,46.5,50.5,1,2,0,air_conditioner
1706,146709-0-0-1.wav,146709,0.5,4.5,1,4,0,air_conditioner
1707,146709-0-0-11.wav,146709,5.5,9.5,1,4,0,air_conditioner
1708,146709-0-0-12.wav,146709,6.0,10.0,1,4,0,air_conditioner
1709,146709-0-0-17.wav,146709,8.5,12.5,1,4,0,air_conditioner
1710,146709-0-0-18.wav,146709,9.0,13.0,1,4,0,air_conditioner
1711,146709-0-0-19.wav,146709,9.5,13.5,1,4,0,air_conditioner
1712,146709-0-0-20.wav,146709,10.0,14.0,1,4,0,air_conditioner
1713,146709-0-0-22.wav,146709,11.0,15.0,1,4,0,air_conditioner
1714,146709-0-0-25.wav,146709,12.5,16.5,1,4,0,air_conditioner
1715,146709-0-0-26.wav,146709,13.0,17.0,1,4,0,air_conditioner
1716,146709-0-0-3.wav,146709,1.5,5.5,1,4,0,air_conditioner
1717,146709-0-0-30.wav,146709,15.0,19.0,1,4,0,air_conditioner
1718,146709-0-0-33.wav,146709,16.5,20.5,1,4,0,air_conditioner
1719,146709-0-0-34.wav,146709,17.0,21.0,1,4,0,air_conditioner
1720,146709-0-0-37.wav,146709,18.5,22.5,1,4,0,air_conditioner
1721,146709-0-0-44.wav,146709,22.0,26.0,1,4,0,air_conditioner
1722,146709-0-0-48.wav,146709,24.0,28.0,1,4,0,air_conditioner
1723,146709-0-0-53.wav,146709,26.5,30.5,1,4,0,air_conditioner
1724,146709-0-0-59.wav,146709,29.5,33.5,1,4,0,air_conditioner
1725,146709-0-0-63.wav,146709,31.5,35.5,1,4,0,air_conditioner
1726,146709-0-0-65.wav,146709,32.5,36.5,1,4,0,air_conditioner
1727,146709-0-0-66.wav,146709,33.0,37.0,1,4,0,air_conditioner
1728,146709-0-0-68.wav,146709,34.0,38.0,1,4,0,air_conditioner
1729,146709-0-0-7.wav,146709,3.5,7.5,1,4,0,air_conditioner
1730,146714-0-0-0.wav,146714,0.0,4.0,2,3,0,air_conditioner
1731,146714-0-0-12.wav,146714,6.0,10.0,2,3,0,air_conditioner
1732,146714-0-0-13.wav,146714,6.5,10.5,2,3,0,air_conditioner
1733,146714-0-0-17.wav,146714,8.5,12.5,2,3,0,air_conditioner
1734,146714-0-0-18.wav,146714,9.0,13.0,2,3,0,air_conditioner
1735,146714-0-0-2.wav,146714,1.0,5.0,2,3,0,air_conditioner
1736,146714-0-0-21.wav,146714,10.5,14.5,2,3,0,air_conditioner
1737,146714-0-0-22.wav,146714,11.0,15.0,2,3,0,air_conditioner
1738,146714-0-0-27.wav,146714,13.5,17.5,2,3,0,air_conditioner
1739,146714-0-0-33.wav,146714,16.5,20.5,2,3,0,air_conditioner
1740,146714-0-0-35.wav,146714,17.5,21.5,2,3,0,air_conditioner
1741,146714-0-0-36.wav,146714,18.0,22.0,2,3,0,air_conditioner
1742,146714-0-0-38.wav,146714,19.0,23.0,2,3,0,air_conditioner
1743,146714-0-0-41.wav,146714,20.5,24.5,2,3,0,air_conditioner
1744,146714-0-0-43.wav,146714,21.5,25.5,2,3,0,air_conditioner
1745,146714-0-0-45.wav,146714,22.5,26.5,2,3,0,air_conditioner
1746,146714-0-0-47.wav,146714,23.5,27.5,2,3,0,air_conditioner
1747,146714-0-0-49.wav,146714,24.5,28.5,2,3,0,air_conditioner
1748,146714-0-0-50.wav,146714,25.0,29.0,2,3,0,air_conditioner
1749,146714-0-0-53.wav,146714,26.5,30.5,2,3,0,air_conditioner
1750,146714-0-0-55.wav,146714,27.5,31.5,2,3,0,air_conditioner
1751,146714-0-0-56.wav,146714,28.0,32.0,2,3,0,air_conditioner
1752,146714-0-0-58.wav,146714,29.0,33.0,2,3,0,air_conditioner
1753,146714-0-0-6.wav,146714,3.0,7.0,2,3,0,air_conditioner
1754,146845-0-0-0.wav,146845,0.0,4.0,1,7,0,air_conditioner
1755,146845-0-0-1.wav,146845,0.5,4.5,1,7,0,air_conditioner
1756,146845-0-0-10.wav,146845,5.0,9.0,1,7,0,air_conditioner
1757,146845-0-0-11.wav,146845,5.5,9.5,1,7,0,air_conditioner
1758,146845-0-0-12.wav,146845,6.0,10.0,1,7,0,air_conditioner
1759,146845-0-0-13.wav,146845,6.5,10.5,1,7,0,air_conditioner
1760,146845-0-0-14.wav,146845,7.0,11.0,1,7,0,air_conditioner
1761,146845-0-0-15.wav,146845,7.5,11.5,1,7,0,air_conditioner
1762,146845-0-0-16.wav,146845,8.0,12.0,1,7,0,air_conditioner
1763,146845-0-0-17.wav,146845,8.5,12.5,1,7,0,air_conditioner
1764,146845-0-0-18.wav,146845,9.0,13.0,1,7,0,air_conditioner
1765,146845-0-0-19.wav,146845,9.5,13.5,1,7,0,air_conditioner
1766,146845-0-0-2.wav,146845,1.0,5.0,1,7,0,air_conditioner
1767,146845-0-0-20.wav,146845,10.0,14.0,1,7,0,air_conditioner
1768,146845-0-0-21.wav,146845,10.5,14.5,1,7,0,air_conditioner
1769,146845-0-0-22.wav,146845,11.0,15.0,1,7,0,air_conditioner
1770,146845-0-0-24.wav,146845,12.0,16.0,1,7,0,air_conditioner
1771,146845-0-0-25.wav,146845,12.5,16.5,1,7,0,air_conditioner
1772,146845-0-0-26.wav,146845,13.0,17.0,1,7,0,air_conditioner
1773,146845-0-0-27.wav,146845,13.5,17.5,1,7,0,air_conditioner
1774,146845-0-0-3.wav,146845,1.5,5.5,1,7,0,air_conditioner
1775,146845-0-0-30.wav,146845,15.0,19.0,1,7,0,air_conditioner
1776,146845-0-0-31.wav,146845,15.5,19.5,1,7,0,air_conditioner
1777,146845-0-0-32.wav,146845,16.0,20.0,1,7,0,air_conditioner
1778,146845-0-0-33.wav,146845,16.5,20.5,1,7,0,air_conditioner
1779,146845-0-0-35.wav,146845,17.5,21.5,1,7,0,air_conditioner
1780,146845-0-0-36.wav,146845,18.0,22.0,1,7,0,air_conditioner
1781,146845-0-0-5.wav,146845,2.5,6.5,1,7,0,air_conditioner
1782,146845-0-0-6.wav,146845,3.0,7.0,1,7,0,air_conditioner
1783,146845-0-0-7.wav,146845,3.5,7.5,1,7,0,air_conditioner
1784,146845-0-0-8.wav,146845,4.0,8.0,1,7,0,air_conditioner
1785,146845-0-0-9.wav,146845,4.5,8.5,1,7,0,air_conditioner
1786,147019-4-0-0.wav,147019,0.688099,4.5951,1,8,4,drilling
1787,147491-9-0-0.wav,147491,0.0,4.0,2,10,9,street_music
1788,147491-9-0-5.wav,147491,2.5,6.5,2,10,9,street_music
1789,147491-9-2-10.wav,147491,96.062031,100.062031,2,10,9,street_music
1790,147491-9-2-25.wav,147491,103.562031,107.562031,2,10,9,street_music
1791,147491-9-2-32.wav,147491,107.062031,111.062031,2,10,9,street_music
1792,147491-9-2-6.wav,147491,94.062031,98.062031,2,10,9,street_music
1793,14772-7-5-0.wav,14772,17.570998,19.672793,1,7,7,jackhammer
1794,14772-7-6-0.wav,14772,22.503209,24.717098,1,7,7,jackhammer
1795,14772-7-7-0.wav,14772,26.006199,28.023921,1,7,7,jackhammer
1796,14772-7-9-0.wav,14772,31.891222,35.786547,1,7,7,jackhammer
1797,147764-4-1-0.wav,147764,2.143685,5.220118,1,1,4,drilling
1798,147764-4-4-0.wav,147764,7.641991,11.641991,1,1,4,drilling
1799,147764-4-4-1.wav,147764,8.141991,12.141991,1,1,4,drilling
1800,147764-4-4-2.wav,147764,8.641991,12.641991,1,1,4,drilling
1801,147764-4-6-0.wav,147764,17.460394,21.460394,1,1,4,drilling
1802,14780-9-0-0.wav,14780,1.155116,5.155116,2,2,9,street_music
1803,14780-9-0-1.wav,14780,1.655116,5.655116,2,2,9,street_music
1804,14780-9-0-2.wav,14780,2.155116,6.155116,2,2,9,street_music
1805,147926-0-0-10.wav,147926,5.0,9.0,1,2,0,air_conditioner
1806,147926-0-0-11.wav,147926,5.5,9.5,1,2,0,air_conditioner
1807,147926-0-0-12.wav,147926,6.0,10.0,1,2,0,air_conditioner
1808,147926-0-0-16.wav,147926,8.0,12.0,1,2,0,air_conditioner
1809,147926-0-0-17.wav,147926,8.5,12.5,1,2,0,air_conditioner
1810,147926-0-0-2.wav,147926,1.0,5.0,1,2,0,air_conditioner
1811,147926-0-0-20.wav,147926,10.0,14.0,1,2,0,air_conditioner
1812,147926-0-0-21.wav,147926,10.5,14.5,1,2,0,air_conditioner
1813,147926-0-0-27.wav,147926,13.5,17.5,1,2,0,air_conditioner
1814,147926-0-0-28.wav,147926,14.0,18.0,1,2,0,air_conditioner
1815,147926-0-0-34.wav,147926,17.0,21.0,1,2,0,air_conditioner
1816,147926-0-0-35.wav,147926,17.5,21.5,1,2,0,air_conditioner
1817,147926-0-0-36.wav,147926,18.0,22.0,1,2,0,air_conditioner
1818,147926-0-0-37.wav,147926,18.5,22.5,1,2,0,air_conditioner
1819,147926-0-0-39.wav,147926,19.5,23.5,1,2,0,air_conditioner
1820,147926-0-0-4.wav,147926,2.0,6.0,1,2,0,air_conditioner
1821,147926-0-0-41.wav,147926,20.5,24.5,1,2,0,air_conditioner
1822,147926-0-0-42.wav,147926,21.0,25.0,1,2,0,air_conditioner
1823,147926-0-0-44.wav,147926,22.0,26.0,1,2,0,air_conditioner
1824,147926-0-0-5.wav,147926,2.5,6.5,1,2,0,air_conditioner
1825,147926-0-0-50.wav,147926,25.0,29.0,1,2,0,air_conditioner
1826,147926-0-0-52.wav,147926,26.0,30.0,1,2,0,air_conditioner
1827,147926-0-0-54.wav,147926,27.0,31.0,1,2,0,air_conditioner
1828,147926-0-0-7.wav,147926,3.5,7.5,1,2,0,air_conditioner
1829,148463-7-2-0.wav,148463,216.572451,220.572451,2,4,7,jackhammer
1830,148463-7-2-1.wav,148463,217.072451,221.072451,2,4,7,jackhammer
1831,148463-7-2-2.wav,148463,217.572451,221.572451,2,4,7,jackhammer
1832,148463-7-3-0.wav,148463,292.484445,296.484445,2,4,7,jackhammer
1833,148463-7-3-1.wav,148463,292.984445,296.984445,2,4,7,jackhammer
1834,148463-7-3-10.wav,148463,297.484445,301.484445,2,4,7,jackhammer
1835,148463-7-3-2.wav,148463,293.484445,297.484445,2,4,7,jackhammer
1836,148463-7-3-3.wav,148463,293.984445,297.984445,2,4,7,jackhammer
1837,148463-7-3-4.wav,148463,294.484445,298.484445,2,4,7,jackhammer
1838,148463-7-3-5.wav,148463,294.984445,298.984445,2,4,7,jackhammer
1839,148463-7-3-6.wav,148463,295.484445,299.484445,2,4,7,jackhammer
1840,148463-7-3-7.wav,148463,295.984445,299.984445,2,4,7,jackhammer
1841,148463-7-3-8.wav,148463,296.484445,300.484445,2,4,7,jackhammer
1842,148463-7-3-9.wav,148463,296.984445,300.984445,2,4,7,jackhammer
1843,148632-8-0-0.wav,148632,129.795722,133.795722,2,8,8,siren
1844,148632-8-0-1.wav,148632,130.295722,134.295722,2,8,8,siren
1845,148632-8-0-10.wav,148632,134.795722,138.795722,2,8,8,siren
1846,148632-8-0-11.wav,148632,135.295722,139.295722,2,8,8,siren
1847,148632-8-0-12.wav,148632,135.795722,139.795722,2,8,8,siren
1848,148632-8-0-13.wav,148632,136.295722,140.295722,2,8,8,siren
1849,148632-8-0-14.wav,148632,136.795722,140.795722,2,8,8,siren
1850,148632-8-0-15.wav,148632,137.295722,141.295722,2,8,8,siren
1851,148632-8-0-16.wav,148632,137.795722,141.795722,2,8,8,siren
1852,148632-8-0-17.wav,148632,138.295722,142.295722,2,8,8,siren
1853,148632-8-0-18.wav,148632,138.795722,142.795722,2,8,8,siren
1854,148632-8-0-2.wav,148632,130.795722,134.795722,2,8,8,siren
1855,148632-8-0-3.wav,148632,131.295722,135.295722,2,8,8,siren
1856,148632-8-0-4.wav,148632,131.795722,135.795722,2,8,8,siren
1857,148632-8-0-5.wav,148632,132.295722,136.295722,2,8,8,siren
1858,148632-8-0-6.wav,148632,132.795722,136.795722,2,8,8,siren
1859,148632-8-0-7.wav,148632,133.295722,137.295722,2,8,8,siren
1860,148632-8-0-8.wav,148632,133.795722,137.795722,2,8,8,siren
1861,148632-8-0-9.wav,148632,134.295722,138.295722,2,8,8,siren
1862,149193-5-0-0.wav,149193,0.0,4.0,1,7,5,engine_idling
1863,149193-5-0-1.wav,149193,0.5,4.5,1,7,5,engine_idling
1864,149193-5-0-2.wav,149193,1.0,5.0,1,7,5,engine_idling
1865,149193-5-0-3.wav,149193,1.5,5.5,1,7,5,engine_idling
1866,149193-5-0-4.wav,149193,2.0,6.0,1,7,5,engine_idling
1867,149193-5-0-5.wav,149193,2.5,6.5,1,7,5,engine_idling
1868,149254-9-0-25.wav,149254,12.5,16.5,1,2,9,street_music
1869,149254-9-0-29.wav,149254,14.5,18.5,1,2,9,street_music
1870,149254-9-0-30.wav,149254,15.0,19.0,1,2,9,street_music
1871,149254-9-0-42.wav,149254,21.0,25.0,1,2,9,street_music
1872,149254-9-0-51.wav,149254,25.5,29.5,1,2,9,street_music
1873,149254-9-0-56.wav,149254,28.0,32.0,1,2,9,street_music
1874,149255-9-0-0.wav,149255,0.0,4.0,1,9,9,street_music
1875,149255-9-0-13.wav,149255,6.5,10.5,1,9,9,street_music
1876,149255-9-0-3.wav,149255,1.5,5.5,1,9,9,street_music
1877,149255-9-0-4.wav,149255,2.0,6.0,1,9,9,street_music
1878,149255-9-0-5.wav,149255,2.5,6.5,1,9,9,street_music
1879,149255-9-0-7.wav,149255,3.5,7.5,1,9,9,street_music
1880,149370-9-0-15.wav,149370,7.5,11.5,2,2,9,street_music
1881,149370-9-0-19.wav,149370,9.5,13.5,2,2,9,street_music
1882,149370-9-0-21.wav,149370,10.5,14.5,2,2,9,street_music
1883,149370-9-0-22.wav,149370,11.0,15.0,2,2,9,street_music
1884,149370-9-0-32.wav,149370,16.0,20.0,2,2,9,street_music
1885,149370-9-0-37.wav,149370,18.5,22.5,2,2,9,street_music
1886,149929-9-0-0.wav,149929,3.420889,7.420889,2,9,9,street_music
1887,149929-9-0-2.wav,149929,4.420889,8.420888999999999,2,9,9,street_music
1888,149929-9-0-5.wav,149929,5.920889,9.920889,2,9,9,street_music
1889,149929-9-1-0.wav,149929,22.52623,26.52623,1,9,9,street_music
1890,149929-9-1-1.wav,149929,23.02623,27.02623,1,9,9,street_music
1891,149929-9-1-4.wav,149929,24.52623,28.52623,1,9,9,street_music
1892,151005-4-0-0.wav,151005,0.524393,4.524393,1,4,4,drilling
1893,151005-4-0-1.wav,151005,1.024393,5.024393,1,4,4,drilling
1894,151005-4-0-2.wav,151005,1.524393,5.524393,1,4,4,drilling
1895,151005-4-0-3.wav,151005,2.024393,6.024393,1,4,4,drilling
1896,151005-4-1-0.wav,151005,11.445447,15.445447,1,4,4,drilling
1897,151005-4-1-1.wav,151005,11.945447,15.945447,1,4,4,drilling
1898,151005-4-1-2.wav,151005,12.445447,16.445447,1,4,4,drilling
1899,151005-4-2-0.wav,151005,21.705309,25.705309,1,4,4,drilling
1900,151005-4-2-1.wav,151005,22.205309,26.205309,1,4,4,drilling
1901,151005-4-3-0.wav,151005,30.072797,34.072797,1,4,4,drilling
1902,151005-4-3-1.wav,151005,30.572797,34.572797,1,4,4,drilling
1903,151005-4-3-2.wav,151005,31.072797,35.072797,1,4,4,drilling
1904,151149-2-0-11.wav,151149,5.5,9.5,2,3,2,children_playing
1905,151149-2-0-12.wav,151149,6.0,10.0,2,3,2,children_playing
1906,151149-2-0-15.wav,151149,7.5,11.5,2,3,2,children_playing
1907,151149-2-0-22.wav,151149,11.0,15.0,2,3,2,children_playing
1908,151149-2-0-3.wav,151149,1.5,5.5,2,3,2,children_playing
1909,151149-2-0-4.wav,151149,2.0,6.0,2,3,2,children_playing
1910,151149-2-0-54.wav,151149,27.0,31.0,2,3,2,children_playing
1911,151149-2-0-56.wav,151149,28.0,32.0,2,3,2,children_playing
1912,151877-5-1-0.wav,151877,19.423205,23.423205,1,4,5,engine_idling
1913,151977-0-0-0.wav,151977,0.466587,4.466587,1,1,0,air_conditioner
1914,151977-0-0-1.wav,151977,0.966587,4.966587,1,1,0,air_conditioner
1915,151977-0-0-10.wav,151977,5.466587,9.466587,1,1,0,air_conditioner
1916,151977-0-0-11.wav,151977,5.966587,9.966587,1,1,0,air_conditioner
1917,151977-0-0-12.wav,151977,6.466587,10.466587,1,1,0,air_conditioner
1918,151977-0-0-13.wav,151977,6.966587,10.966587,1,1,0,air_conditioner
1919,151977-0-0-2.wav,151977,1.466587,5.4665870000000005,1,1,0,air_conditioner
1920,151977-0-0-3.wav,151977,1.966587,5.9665870000000005,1,1,0,air_conditioner
1921,151977-0-0-4.wav,151977,2.466587,6.4665870000000005,1,1,0,air_conditioner
1922,151977-0-0-5.wav,151977,2.966587,6.9665870000000005,1,1,0,air_conditioner
1923,151977-0-0-6.wav,151977,3.466587,7.466587,1,1,0,air_conditioner
1924,151977-0-0-7.wav,151977,3.966587,7.966587,1,1,0,air_conditioner
1925,151977-0-0-8.wav,151977,4.466587,8.466587,1,1,0,air_conditioner
1926,151977-0-0-9.wav,151977,4.966587,8.966587,1,1,0,air_conditioner
1927,152570-9-0-0.wav,152570,0.0,4.0,1,9,9,street_music
1928,152570-9-1-41.wav,152570,87.553778,91.553778,1,9,9,street_music
1929,152570-9-1-42.wav,152570,88.053778,92.053778,1,9,9,street_music
1930,152570-9-1-61.wav,152570,97.553778,101.553778,1,9,9,street_music
1931,152570-9-1-63.wav,152570,98.553778,102.553778,1,9,9,street_music
1932,152570-9-1-81.wav,152570,107.553778,111.553778,1,9,9,street_music
1933,152588-3-0-0.wav,152588,0.386897,2.805001,1,9,3,dog_bark
1934,152588-3-1-0.wav,152588,5.464916,9.464916,1,9,3,dog_bark
1935,152588-3-2-0.wav,152588,15.645137,17.893974,1,9,3,dog_bark
1936,152588-3-3-0.wav,152588,19.65919,22.464192,1,9,3,dog_bark
1937,152908-5-0-0.wav,152908,0.0,4.0,1,2,5,engine_idling
1938,152908-5-0-1.wav,152908,0.5,4.5,1,2,5,engine_idling
1939,152908-5-0-10.wav,152908,5.0,9.0,1,2,5,engine_idling
1940,152908-5-0-11.wav,152908,5.5,9.5,1,2,5,engine_idling
1941,152908-5-0-12.wav,152908,6.0,10.0,1,2,5,engine_idling
